date,category,region,units_sold,unit_price,sales,profit,margin_pct
2024-03-02,Clothing,South,40,94.41,3776.4,1979.82,52.4
2024-03-02,Sports,East,6,96.76,580.56,138.8,23.9
2024-03-02,Clothing,West,21,113.26,2378.46,717.6,30.2
2024-03-02,Sports,South,29,140.11,4063.19,1669.19,41.1
2024-03-02,Food & Beverage,North,17,39.58,672.86,214.34,31.9
2024-03-03,Electronics,West,20,147.08,2941.6,615.35,20.9
2024-03-03,Food & Beverage,North,41,53.16,2179.56,520.93,23.9
2024-03-03,Books,South,15,34.77,521.55,187.75,36.0
2024-03-03,Sports,East,27,153.67,4149.09,1670.26,40.3
2024-03-04,Books,South,49,14.33,702.17,297.43,42.4
2024-03-04,Electronics,West,34,375.58,12769.72,1662.02,13.0
2024-03-04,Books,North,4,39.7,158.8,72.68,45.8
2024-03-04,Clothing,South,11,44.51,489.61,210.57,43.0
2024-03-04,Electronics,South,46,292.43,13451.78,1773.25,13.2
2024-03-04,Books,West,52,9.78,508.56,142.57,28.0
2024-03-04,Sports,West,37,30.39,1124.43,351.36,31.2
2024-03-04,Food & Beverage,North,26,18.92,491.92,88.84,18.1
2024-03-04,Clothing,North,3,68.41,205.23,97.5,47.5
2024-03-04,Books,North,60,42.11,2526.6,1204.71,47.7
2024-03-05,Electronics,East,27,163.37,4410.99,606.98,13.8
2024-03-05,Sports,East,58,93.29,5410.82,2131.45,39.4
2024-03-05,Sports,West,6,142.89,857.34,302.09,35.2
2024-03-05,Books,South,42,31.98,1343.16,372.44,27.7
2024-03-05,Books,West,34,12.08,410.72,195.14,47.5
2024-03-05,Electronics,North,20,315.63,6312.6,1347.63,21.3
2024-03-05,Sports,West,53,61.34,3251.02,1014.72,31.2
2024-03-06,Food & Beverage,South,60,39.95,2397.0,798.44,33.3
2024-03-06,Electronics,West,40,401.74,16069.6,3774.56,23.5
2024-03-06,Electronics,South,14,97.44,1364.16,269.03,19.7
2024-03-06,Sports,North,16,176.29,2820.64,847.47,30.0
2024-03-06,Clothing,South,49,95.12,4660.88,1464.03,31.4
2024-03-07,Food & Beverage,South,53,41.61,2205.33,651.06,29.5
2024-03-07,Books,East,16,18.54,296.64,83.93,28.3
2024-03-07,Books,South,27,15.85,427.95,112.99,26.4
2024-03-07,Books,South,41,26.75,1096.75,414.4,37.8
2024-03-07,Electronics,East,42,380.06,15962.52,3546.15,22.2
2024-03-07,Food & Beverage,West,27,11.71,316.17,80.72,25.5
2024-03-07,Books,West,16,35.18,562.88,179.65,31.9
2024-03-07,Clothing,West,59,21.05,1241.95,500.72,40.3
2024-03-08,Books,South,25,14.19,354.75,105.28,29.7
2024-03-08,Electronics,West,55,235.85,12971.75,2459.87,19.0
2024-03-08,Clothing,North,18,62.79,1130.22,510.0,45.1
2024-03-08,Electronics,North,13,480.65,6248.45,1227.11,19.6
2024-03-08,Books,South,31,13.22,409.82,187.95,45.9
2024-03-08,Food & Beverage,North,14,54.25,759.5,282.85,37.2
2024-03-08,Electronics,West,59,181.89,10731.51,2130.98,19.9
2024-03-09,Sports,South,36,70.1,2523.6,698.06,27.7
2024-03-09,Sports,East,20,70.44,1408.8,454.43,32.3
2024-03-09,Sports,West,7,164.51,1151.57,419.73,36.4
2024-03-09,Food & Beverage,South,24,17.17,412.08,77.94,18.9
2024-03-09,Clothing,South,2,38.14,76.28,40.71,53.4
2024-03-10,Sports,East,10,58.08,580.8,154.49,26.6
2024-03-10,Books,South,32,23.06,737.92,344.61,46.7
2024-03-10,Food & Beverage,East,49,44.07,2159.43,806.12,37.3
2024-03-10,Sports,West,11,151.9,1670.9,485.29,29.0
2024-03-10,Clothing,West,12,111.27,1335.24,581.54,43.6
2024-03-10,Electronics,North,54,500.95,27051.3,6570.07,24.3
2024-03-10,Electronics,North,27,158.41,4277.07,863.93,20.2
2024-03-10,Electronics,South,1,154.68,154.68,27.73,17.9
2024-03-11,Books,West,43,23.61,1015.23,255.35,25.2
2024-03-11,Books,West,1,8.54,8.54,3.55,41.6
2024-03-11,Books,East,2,25.27,50.54,20.75,41.1
2024-03-11,Sports,South,7,166.72,1167.04,379.14,32.5
2024-03-12,Clothing,East,53,54.83,2905.99,1449.32,49.9
2024-03-12,Electronics,East,26,286.42,7446.92,1129.08,15.2
2024-03-12,Clothing,East,44,107.04,4709.76,1507.85,32.0
2024-03-12,Electronics,North,26,275.18,7154.68,1372.63,19.2
2024-03-12,Electronics,North,45,174.78,7865.1,1454.9,18.5
2024-03-13,Food & Beverage,North,58,33.08,1918.64,361.68,18.9
2024-03-13,Clothing,West,18,19.89,358.02,114.06,31.9
2024-03-13,Food & Beverage,North,12,53.81,645.72,156.84,24.3
2024-03-13,Clothing,South,49,91.06,4461.94,2254.29,50.5
2024-03-13,Electronics,East,11,332.71,3659.81,708.8,19.4
2024-03-13,Sports,East,25,163.81,4095.25,1015.58,24.8
2024-03-13,Electronics,East,4,127.08,508.32,76.34,15.0
2024-03-14,Food & Beverage,West,50,19.69,984.5,302.07,30.7
2024-03-14,Sports,West,15,84.05,1260.75,514.67,40.8
2024-03-14,Sports,South,44,112.91,4968.04,1470.61,29.6
2024-03-14,Books,East,52,16.68,867.36,231.5,26.7
2024-03-15,Clothing,West,46,97.31,4476.26,1515.52,33.9
2024-03-15,Sports,East,24,41.14,987.36,218.25,22.1
2024-03-15,Food & Beverage,West,24,39.26,942.24,188.87,20.0
2024-03-15,Electronics,South,28,241.66,6766.48,1299.95,19.2
2024-03-15,Sports,North,2,41.55,83.1,27.49,33.1
2024-03-15,Books,East,56,21.34,1195.04,378.98,31.7
2024-03-16,Electronics,South,37,268.98,9952.26,2080.93,20.9
2024-03-16,Clothing,South,18,41.96,755.28,319.7,42.3
2024-03-16,Electronics,South,28,176.31,4936.68,784.77,15.9
2024-03-16,Electronics,East,17,500.4,8506.8,1818.05,21.4
2024-03-16,Sports,South,30,35.33,1059.9,297.76,28.1
2024-03-16,Sports,East,54,138.22,7463.88,2842.36,38.1
2024-03-16,Food & Beverage,West,22,24.38,536.36,184.89,34.5
2024-03-17,Books,South,20,16.44,328.8,153.84,46.8
2024-03-17,Clothing,West,21,33.65,706.65,282.35,40.0
2024-03-17,Food & Beverage,East,48,38.09,1828.32,508.64,27.8
2024-03-17,Books,South,21,18.03,378.63,165.76,43.8
2024-03-17,Sports,East,8,197.16,1577.28,410.03,26.0
2024-03-17,Books,South,44,29.31,1289.64,330.39,25.6
2024-03-17,Sports,South,29,147.23,4269.67,1649.19,38.6
2024-03-17,Electronics,West,44,289.71,12747.24,2579.2,20.2
2024-03-17,Clothing,East,43,32.74,1407.82,571.27,40.6
2024-03-18,Electronics,West,39,281.28,10969.92,1887.97,17.2
2024-03-18,Books,West,35,9.18,321.3,151.89,47.3
2024-03-18,Books,North,7,37.5,262.5,105.33,40.1
2024-03-18,Food & Beverage,South,42,29.31,1231.02,360.25,29.3
2024-03-18,Sports,East,51,102.36,5220.36,1159.49,22.2
2024-03-18,Food & Beverage,South,33,34.75,1146.75,334.39,29.2
2024-03-18,Books,South,29,17.97,521.13,185.79,35.7
2024-03-19,Books,South,23,35.93,826.39,298.36,36.1
2024-03-19,Food & Beverage,West,59,48.28,2848.52,578.86,20.3
2024-03-19,Clothing,East,20,53.57,1071.4,531.49,49.6
2024-03-19,Books,West,23,23.24,534.52,187.5,35.1
2024-03-19,Sports,East,5,77.75,388.75,148.52,38.2
2024-03-19,Electronics,North,55,257.71,14174.05,1902.4,13.4
2024-03-19,Clothing,South,34,29.99,1019.66,346.72,34.0
2024-03-19,Books,West,30,15.42,462.6,158.75,34.3
2024-03-19,Clothing,South,41,75.62,3100.42,1236.74,39.9
2024-03-20,Books,South,29,24.26,703.54,238.8,33.9
2024-03-20,Clothing,South,18,84.59,1522.62,764.63,50.2
2024-03-20,Electronics,North,52,513.17,26684.84,3850.75,14.4
2024-03-20,Food & Beverage,South,30,9.12,273.6,85.95,31.4
2024-03-20,Sports,East,39,94.45,3683.55,1099.57,29.9
2024-03-20,Electronics,East,23,456.87,10508.01,2104.3,20.0
2024-03-20,Food & Beverage,North,44,12.68,557.92,113.58,20.4
2024-03-20,Food & Beverage,North,12,25.07,300.84,62.66,20.8
2024-03-20,Sports,West,39,44.82,1747.98,518.7,29.7
2024-03-21,Sports,South,36,45.03,1621.08,450.28,27.8
2024-03-21,Clothing,East,54,65.47,3535.38,1108.0,31.3
2024-03-21,Food & Beverage,North,32,12.82,410.24,140.73,34.3
2024-03-21,Books,West,27,29.91,807.57,279.09,34.6
2024-03-21,Sports,West,11,34.88,383.68,86.78,22.6
2024-03-22,Clothing,East,3,46.05,138.15,60.01,43.4
2024-03-22,Clothing,West,37,92.96,3439.52,1690.45,49.1
2024-03-22,Books,North,37,13.4,495.8,212.34,42.8
2024-03-22,Food & Beverage,North,49,42.96,2105.04,608.93,28.9
2024-03-22,Sports,North,48,194.82,9351.36,3462.52,37.0
2024-03-22,Food & Beverage,North,29,19.35,561.15,197.77,35.2
2024-03-22,Electronics,West,56,497.46,27857.76,6151.89,22.1
2024-03-22,Clothing,South,52,83.2,4326.4,2043.29,47.2
2024-03-22,Books,West,11,27.72,304.92,131.27,43.1
2024-03-22,Clothing,North,37,59.61,2205.57,816.66,37.0
2024-03-23,Clothing,East,46,48.01,2208.46,978.75,44.3
2024-03-23,Books,North,9,44.63,401.67,173.0,43.1
2024-03-23,Electronics,East,56,373.25,20902.0,4414.2,21.1
2024-03-23,Clothing,South,10,80.73,807.3,409.4,50.7
2024-03-23,Sports,West,10,123.94,1239.4,339.28,27.4
2024-03-23,Sports,West,29,33.59,974.11,369.11,37.9
2024-03-23,Electronics,West,33,394.92,13032.36,2740.85,21.0
2024-03-23,Food & Beverage,West,32,19.73,631.36,113.96,18.0
2024-03-24,Electronics,West,41,358.94,14716.54,2451.32,16.7
2024-03-24,Electronics,West,14,486.61,6812.54,1548.01,22.7
2024-03-24,Sports,East,21,177.56,3728.76,1072.21,28.8
2024-03-24,Books,South,37,31.75,1174.75,506.68,43.1
2024-03-24,Electronics,North,7,394.44,2761.08,631.66,22.9
2024-03-24,Electronics,North,60,506.25,30375.0,5387.53,17.7
2024-03-24,Electronics,West,13,498.19,6476.47,1542.84,23.8
2024-03-24,Food & Beverage,South,56,42.28,2367.68,555.94,23.5
2024-03-24,Food & Beverage,East,6,22.82,136.92,49.4,36.1
2024-03-24,Clothing,North,26,92.79,2412.54,1161.63,48.1
2024-03-25,Clothing,West,42,24.58,1032.36,334.27,32.4
2024-03-25,Clothing,West,5,28.93,144.65,51.57,35.7
2024-03-25,Sports,North,1,166.99,166.99,64.03,38.3
2024-03-25,Sports,South,31,29.47,913.57,270.98,29.7
2024-03-25,Electronics,North,21,269.53,5660.13,899.41,15.9
2024-03-25,Sports,South,42,178.86,7512.12,1867.29,24.9
2024-03-25,Books,North,40,33.12,1324.8,465.3,35.1
2024-03-25,Clothing,South,59,52.41,3092.19,1458.41,47.2
2024-03-25,Clothing,North,58,29.38,1704.04,831.76,48.8
2024-03-25,Books,West,23,38.82,892.86,287.8,32.2
2024-03-26,Clothing,East,42,25.04,1051.68,461.0,43.8
2024-03-26,Books,East,50,40.03,2001.5,512.72,25.6
2024-03-26,Food & Beverage,South,34,29.08,988.72,215.27,21.8
2024-03-26,Sports,East,42,31.31,1315.02,525.46,40.0
2024-03-26,Clothing,West,25,26.84,671.0,285.1,42.5
2024-03-27,Electronics,North,24,543.09,13034.16,1787.74,13.7
2024-03-27,Books,West,24,25.48,611.52,177.18,29.0
2024-03-27,Sports,North,2,144.58,289.16,64.41,22.3
2024-03-27,Clothing,North,60,24.55,1473.0,732.56,49.7
2024-03-27,Books,East,41,32.34,1325.94,565.43,42.6
2024-03-27,Sports,West,6,135.3,811.8,265.89,32.8
2024-03-27,Clothing,East,6,49.92,299.52,128.14,42.8
2024-03-27,Clothing,South,35,44.38,1553.3,693.72,44.7
2024-03-28,Electronics,East,45,276.93,12461.85,3040.01,24.4
2024-03-28,Clothing,North,16,27.66,442.56,180.84,40.9
2024-03-28,Sports,North,20,160.88,3217.6,1131.34,35.2
2024-03-28,Clothing,North,1,102.73,102.73,48.84,47.5
2024-03-28,Clothing,West,23,69.92,1608.16,797.24,49.6
2024-03-28,Food & Beverage,South,24,9.64,231.36,77.79,33.6
2024-03-28,Food & Beverage,North,50,52.32,2616.0,646.16,24.7
2024-03-28,Sports,East,34,33.07,1124.38,407.55,36.2
2024-03-28,Books,North,32,25.95,830.4,276.38,33.3
2024-03-28,Sports,South,24,43.48,1043.52,390.97,37.5
2024-03-29,Electronics,South,48,264.34,12688.32,1595.24,12.6
2024-03-29,Electronics,South,3,250.33,750.99,127.51,17.0
2024-03-29,Clothing,South,60,104.25,6255.0,1931.8,30.9
2024-03-29,Sports,South,21,58.22,1222.62,492.92,40.3
2024-03-29,Food & Beverage,East,53,8.93,473.29,120.48,25.5
2024-03-29,Books,North,12,17.41,208.92,77.01,36.9
2024-03-29,Electronics,West,5,448.34,2241.7,521.38,23.3
2024-03-29,Food & Beverage,East,6,31.38,188.28,34.19,18.2
2024-03-30,Food & Beverage,East,48,34.67,1664.16,453.96,27.3
2024-03-30,Books,West,50,32.83,1641.5,686.91,41.8
2024-03-30,Books,South,10,7.38,73.8,25.41,34.4
2024-03-30,Clothing,East,41,108.31,4440.71,2306.06,51.9
2024-03-30,Food & Beverage,North,49,39.77,1948.73,681.67,35.0
2024-03-31,Food & Beverage,North,14,33.17,464.38,105.71,22.8
2024-03-31,Sports,North,10,170.31,1703.1,406.37,23.9
2024-03-31,Clothing,West,45,109.04,4906.8,2034.43,41.5
2024-03-31,Electronics,North,33,156.49,5164.17,1170.18,22.7
2024-03-31,Electronics,North,28,411.96,11534.88,1580.19,13.7
2024-03-31,Food & Beverage,East,55,20.13,1107.15,376.61,34.0
2024-03-31,Food & Beverage,East,29,18.1,524.9,102.32,19.5
2024-03-31,Clothing,South,50,86.28,4314.0,1411.73,32.7
2024-03-31,Electronics,South,29,248.17,7196.93,1243.97,17.3
2024-04-01,Food & Beverage,South,29,16.99,492.71,114.8,23.3
2024-04-01,Electronics,North,11,482.07,5302.77,846.05,16.0
2024-04-01,Books,North,14,39.96,559.44,182.04,32.5
2024-04-01,Electronics,South,23,221.78,5100.94,644.57,12.6
2024-04-01,Food & Beverage,East,53,52.06,2759.18,513.8,18.6
2024-04-01,Sports,West,36,154.65,5567.4,1503.03,27.0
2024-04-01,Sports,North,52,187.32,9740.64,2379.55,24.4
2024-04-01,Electronics,South,9,146.89,1322.01,227.49,17.2
2024-04-02,Electronics,East,59,442.42,26102.78,3206.31,12.3
2024-04-02,Electronics,South,58,316.18,18338.44,4129.98,22.5
2024-04-02,Electronics,East,8,102.83,822.64,148.02,18.0
2024-04-02,Clothing,West,53,91.07,4826.71,2046.68,42.4
2024-04-02,Sports,West,12,83.71,1004.52,403.48,40.2
2024-04-02,Food & Beverage,East,29,46.99,1362.71,254.73,18.7
2024-04-02,Books,South,42,15.7,659.4,227.33,34.5
2024-04-02,Books,West,4,10.81,43.24,14.62,33.8
2024-04-02,Sports,South,42,161.31,6775.02,2202.98,32.5
2024-04-03,Books,North,25,37.97,949.25,315.72,33.3
2024-04-03,Books,West,23,37.21,855.83,312.85,36.6
2024-04-03,Sports,East,12,25.93,311.16,105.61,33.9
2024-04-03,Electronics,East,4,440.62,1762.48,319.57,18.1
2024-04-03,Food & Beverage,South,11,8.56,94.16,29.32,31.1
2024-04-03,Food & Beverage,North,49,57.31,2808.19,628.7,22.4
2024-04-03,Sports,East,60,179.61,10776.6,4192.57,38.9
2024-04-03,Clothing,South,38,43.55,1654.9,801.84,48.5
2024-04-03,Food & Beverage,North,46,42.0,1932.0,713.9,37.0
2024-04-04,Clothing,South,54,106.87,5770.98,3003.26,52.0
2024-04-04,Sports,East,12,113.69,1364.28,324.77,23.8
2024-04-04,Clothing,South,2,63.25,126.5,37.97,30.0
2024-04-04,Books,South,52,10.96,569.92,236.46,41.5
2024-04-04,Food & Beverage,North,2,13.39,26.78,8.59,32.1
2024-04-04,Clothing,North,55,80.8,4444.0,1738.59,39.1
2024-04-04,Electronics,East,46,499.39,22971.94,3938.02,17.1
2024-04-04,Electronics,East,20,226.27,4525.4,1117.15,24.7
2024-04-05,Sports,West,42,77.11,3238.62,1170.56,36.1
2024-04-05,Books,East,15,30.76,461.4,201.78,43.7
2024-04-05,Sports,East,47,151.13,7103.11,1743.6,24.5
2024-04-05,Electronics,West,55,497.6,27368.0,6718.13,24.5
2024-04-05,Electronics,South,39,192.29,7499.31,1688.43,22.5
2024-04-05,Books,South,41,23.49,963.09,448.26,46.5
2024-04-05,Clothing,East,48,24.33,1167.84,451.61,38.7
2024-04-05,Food & Beverage,South,41,40.36,1654.76,327.22,19.8
2024-04-05,Food & Beverage,West,1,16.93,16.93,3.89,23.0
2024-04-06,Food & Beverage,East,51,10.35,527.85,95.15,18.0
2024-04-06,Sports,West,47,95.54,4490.38,1137.27,25.3
2024-04-06,Sports,West,57,88.17,5025.69,1654.48,32.9
2024-04-06,Electronics,West,51,442.9,22587.9,4622.07,20.5
2024-04-07,Clothing,South,29,20.47,593.63,303.61,51.1
2024-04-07,Food & Beverage,North,21,19.26,404.46,81.27,20.1
2024-04-07,Food & Beverage,South,57,19.71,1123.47,366.7,32.6
2024-04-07,Books,North,22,31.06,683.32,267.27,39.1
2024-04-07,Sports,North,28,218.09,6106.52,1544.95,25.3
2024-04-07,Sports,South,4,34.4,137.6,35.93,26.1
2024-04-07,Clothing,West,45,73.18,3293.1,1749.93,53.1
2024-04-07,Books,East,43,17.86,767.98,233.95,30.5
2024-04-07,Electronics,West,37,310.86,11501.82,2114.3,18.4
2024-04-08,Food & Beverage,North,28,10.28,287.84,99.24,34.5
2024-04-08,Books,West,13,11.1,144.3,42.94,29.8
2024-04-08,Food & Beverage,North,31,49.42,1532.02,370.24,24.2
2024-04-08,Sports,West,32,181.08,5794.56,1581.92,27.3
2024-04-09,Books,West,12,19.87,238.44,80.53,33.8
2024-04-09,Clothing,West,3,42.65,127.95,53.26,41.6
2024-04-09,Clothing,East,37,22.55,834.35,407.21,48.8
2024-04-09,Electronics,North,43,258.05,11096.15,2112.58,19.0
2024-04-09,Books,South,36,8.96,322.56,109.36,33.9
2024-04-09,Books,West,35,29.99,1049.65,488.47,46.5
2024-04-09,Books,South,31,15.81,490.11,167.03,34.1
2024-04-09,Electronics,South,8,430.82,3446.56,614.78,17.8
2024-04-09,Clothing,South,52,31.71,1648.92,512.27,31.1
2024-04-10,Sports,South,53,119.61,6339.33,2452.19,38.7
2024-04-10,Food & Beverage,East,59,39.61,2336.99,798.01,34.1
2024-04-10,Electronics,West,36,246.89,8888.04,1443.39,16.2
2024-04-10,Food & Beverage,West,59,44.31,2614.29,881.83,33.7
2024-04-11,Books,West,8,21.26,170.08,48.32,28.4
2024-04-11,Books,North,60,13.09,785.4,337.17,42.9
2024-04-11,Food & Beverage,East,57,24.66,1405.62,360.69,25.7
2024-04-11,Sports,West,3,51.0,153.0,45.99,30.1
2024-04-11,Books,West,3,20.67,62.01,28.04,45.2
2024-04-11,Clothing,North,48,74.63,3582.24,1315.21,36.7
2024-04-11,Food & Beverage,North,22,48.05,1057.1,254.35,24.1
2024-04-11,Food & Beverage,West,55,36.33,1998.15,398.92,20.0
2024-04-12,Clothing,South,20,105.56,2111.2,867.23,41.1
2024-04-12,Food & Beverage,East,47,24.94,1172.18,362.33,30.9
2024-04-12,Clothing,West,14,110.91,1552.74,623.88,40.2
2024-04-12,Sports,East,53,31.62,1675.86,633.97,37.8
2024-04-12,Electronics,East,46,307.5,14145.0,1946.84,13.8
2024-04-12,Books,North,12,16.29,195.48,86.32,44.2
2024-04-12,Electronics,South,3,244.54,733.62,175.59,23.9
2024-04-12,Clothing,East,24,106.54,2556.96,1089.98,42.6
2024-04-12,Electronics,North,16,271.9,4350.4,858.01,19.7
2024-04-12,Clothing,West,38,72.89,2769.82,1069.32,38.6
2024-04-13,Food & Beverage,North,19,7.17,136.23,25.87,19.0
2024-04-13,Books,South,55,13.57,746.35,225.23,30.2
2024-04-13,Clothing,East,42,60.9,2557.8,780.16,30.5
2024-04-13,Electronics,West,59,135.57,7998.63,1139.93,14.3
2024-04-13,Electronics,South,17,301.95,5133.15,1245.25,24.3
2024-04-13,Food & Beverage,West,58,21.94,1272.52,317.8,25.0
2024-04-13,Food & Beverage,South,30,16.74,502.2,142.69,28.4
2024-04-13,Books,West,38,11.27,428.26,157.45,36.8
2024-04-13,Food & Beverage,East,20,37.59,751.8,207.76,27.6
2024-04-13,Food & Beverage,East,41,20.61,845.01,198.9,23.5
2024-04-14,Food & Beverage,South,10,25.45,254.5,58.04,22.8
2024-04-14,Electronics,West,43,214.23,9211.89,1273.0,13.8
2024-04-14,Electronics,West,19,188.96,3590.24,626.19,17.4
2024-04-14,Sports,North,38,169.57,6443.66,2154.81,33.4
2024-04-14,Clothing,East,47,94.4,4436.8,2092.3,47.2
2024-04-14,Sports,East,33,77.74,2565.42,651.61,25.4
2024-04-14,Books,South,19,10.01,190.19,53.14,27.9
2024-04-14,Food & Beverage,South,44,40.93,1800.92,559.88,31.1
2024-04-14,Clothing,East,15,97.8,1467.0,552.72,37.7
2024-04-15,Food & Beverage,East,17,32.92,559.64,152.64,27.3
2024-04-15,Electronics,West,4,443.89,1775.56,347.77,19.6
2024-04-15,Books,North,31,41.93,1299.83,474.58,36.5
2024-04-15,Sports,East,27,31.22,842.94,329.46,39.1
2024-04-15,Clothing,South,22,52.17,1147.74,507.7,44.2
2024-04-15,Sports,South,21,157.71,3311.91,848.09,25.6
2024-04-15,Electronics,West,22,345.03,7590.66,1085.37,14.3
2024-04-15,Electronics,North,29,224.11,6499.19,1423.03,21.9
2024-04-15,Clothing,South,32,87.7,2806.4,1388.99,49.5
2024-04-15,Clothing,West,41,60.09,2463.69,1003.35,40.7
2024-04-16,Sports,North,3,133.49,400.47,146.62,36.6
2024-04-16,Electronics,East,49,451.45,22121.05,3202.57,14.5
2024-04-16,Electronics,South,15,334.15,5012.25,825.85,16.5
2024-04-16,Clothing,North,25,78.03,1950.75,734.51,37.7
2024-04-16,Electronics,North,20,550.11,11002.2,1972.37,17.9
2024-04-16,Books,East,28,38.24,1070.72,512.83,47.9
2024-04-16,Food & Beverage,West,23,38.76,891.48,189.86,21.3
2024-04-17,Sports,North,15,69.43,1041.45,434.26,41.7
2024-04-17,Clothing,North,38,78.18,2970.84,982.73,33.1
2024-04-17,Electronics,West,57,348.93,19889.01,4380.8,22.0
2024-04-17,Books,North,39,45.8,1786.2,718.5,40.2
2024-04-17,Electronics,North,45,147.93,6656.85,1183.33,17.8
2024-04-17,Electronics,East,31,393.52,12199.12,1789.79,14.7
2024-04-17,Electronics,East,27,375.79,10146.33,2091.39,20.6
2024-04-17,Food & Beverage,South,27,38.14,1029.78,206.97,20.1
2024-04-17,Books,North,19,13.4,254.6,69.87,27.4
2024-04-17,Clothing,South,50,38.35,1917.5,826.03,43.1
2024-04-18,Food & Beverage,West,19,12.22,232.18,67.25,29.0
2024-04-18,Clothing,West,22,39.62,871.64,264.27,30.3
2024-04-18,Electronics,North,54,369.32,19943.28,3674.22,18.4
2024-04-18,Electronics,North,47,441.49,20750.03,4930.65,23.8
2024-04-18,Clothing,West,19,42.73,811.87,253.73,31.3
2024-04-19,Clothing,North,55,52.34,2878.7,1440.5,50.0
2024-04-19,Food & Beverage,West,48,10.22,490.56,171.82,35.0
2024-04-19,Electronics,North,55,158.84,8736.2,1783.37,20.4
2024-04-19,Food & Beverage,East,58,25.93,1503.94,457.74,30.4
2024-04-19,Electronics,East,53,235.14,12462.42,1679.91,13.5
2024-04-19,Sports,West,18,170.43,3067.74,1098.19,35.8
2024-04-19,Sports,West,42,179.5,7539.0,1910.05,25.3
2024-04-19,Clothing,North,55,36.5,2007.5,811.04,40.4
2024-04-19,Books,West,52,26.21,1362.92,478.08,35.1
2024-04-19,Books,West,50,19.48,974.0,249.96,25.7
2024-04-20,Clothing,West,59,66.25,3908.75,2039.97,52.2
2024-04-20,Sports,North,5,77.15,385.75,109.11,28.3
2024-04-20,Books,South,43,32.35,1391.05,513.84,36.9
2024-04-20,Books,North,28,33.55,939.4,288.56,30.7
2024-04-20,Food & Beverage,West,10,42.76,427.6,124.72,29.2
2024-04-20,Books,North,1,32.88,32.88,9.41,28.6
2024-04-20,Sports,West,56,49.77,2787.12,1032.03,37.0
2024-04-20,Food & Beverage,South,22,43.79,963.38,183.11,19.0
2024-04-20,Clothing,West,26,100.8,2620.8,837.89,32.0
2024-04-21,Books,West,6,35.41,212.46,74.96,35.3
2024-04-21,Electronics,West,48,354.42,17012.16,2268.46,13.3
2024-04-21,Sports,North,36,136.66,4919.76,1895.0,38.5
2024-04-21,Books,East,57,25.48,1452.36,432.19,29.8
2024-04-21,Sports,East,24,176.98,4247.52,1628.15,38.3
2024-04-21,Sports,East,36,166.04,5977.44,2032.27,34.0
2024-04-21,Food & Beverage,West,8,9.38,75.04,23.4,31.2
2024-04-22,Food & Beverage,East,54,35.19,1900.26,646.06,34.0
2024-04-22,Books,East,45,11.97,538.65,245.78,45.6
2024-04-22,Sports,South,53,134.13,7108.89,2589.85,36.4
2024-04-22,Electronics,East,40,170.4,6816.0,924.91,13.6
2024-04-23,Sports,South,30,151.58,4547.4,1173.76,25.8
2024-04-23,Food & Beverage,North,49,27.2,1332.8,486.91,36.5
2024-04-23,Books,North,50,42.02,2101.0,746.27,35.5
2024-04-23,Books,South,32,7.32,234.24,98.22,41.9
2024-04-23,Books,West,54,26.72,1442.88,667.48,46.3
2024-04-23,Clothing,South,47,90.54,4255.38,1386.78,32.6
2024-04-23,Books,East,33,38.01,1254.33,434.37,34.6
2024-04-23,Books,South,18,18.66,335.88,110.46,32.9
